CellID,Operation Type,OperationID,ProcessID,FailureID,Feature translated,Operator Number,Features,TraceabilityCode,Shift
19,Operation A,242,14429032,151339,UNSTABLE,84947,45,287592,C
19,Operation A,242,14429737,151341,UNSTABLE,84947,45,287639,C
19,Operation A,242,14429737,151342,UNSTABLE,84947,45,287639,C
19,Operation A,242,14441760,151486,UNSTABLE,,45,288449,A
19,Operation A,242,14443507,151516,UNSTABLE,,45,288570,A
19,Operation A,242,14456639,152936,UNSTABLE,,45,290391,B
19,Operation A,242,14465457,153222,UNSTABLE,84073,45,290981,B
19,Operation A,242,14465457,153223,UNSTABLE,84073,45,290981,B
19,Operation A,242,14465457,153224,UNSTABLE,84073,45,290981,B
19,Operation A,242,14466787,153238,UNSTABLE,,45,291070,C
19,Operation A,242,14466787,153239,UNSTABLE,,45,291070,C
19,Operation A,242,14466787,153240,UNSTABLE,,45,291070,C
19,Operation A,242,14507196,153980,UNSTABLE,84947,45,293808,C
19,Operation A,242,14517581,154137,UNSTABLE,,45,294502,A
19,Operation A,242,14517581,154138,UNSTABLE,,45,294502,A
19,Operation A,242,14518151,154143,UNSTABLE,,45,294540,A
19,Operation A,242,14544426,154635,UNSTABLE,84960,45,296316,A
19,Operation A,242,14546538,154706,UNSTABLE,,45,296460,A
19,Operation A,242,14554228,154895,UNSTABLE,84081,45,296989,B
19,Operation A,242,14554228,154896,UNSTABLE,84081,45,296989,B
19,Operation A,242,14554228,154897,UNSTABLE,84081,45,296989,B
19,Operation A,242,14559097,155021,UNSTABLE,84081,45,297319,B
19,Operation A,242,14559825,155028,UNSTABLE,84947,45,297370,B
19,Operation A,242,14571534,155198,UNSTABLE,,45,298153,A
19,Operation A,242,14571979,155212,UNSTABLE,,45,298185,A
19,Operation A,242,14573268,155255,UNSTABLE,83757,45,298271,A
19,Operation A,242,14573328,155256,UNSTABLE,83757,45,298275,A
19,Operation A,242,14575919,155299,UNSTABLE,83757,45,298448,A
19,Operation A,242,14576564,155304,UNSTABLE,83757,45,298491,A
19,Operation A,242,14576579,155305,UNSTABLE,83757,45,298492,A
19,Operation A,242,14577178,155324,UNSTABLE,,45,298585,A
19,Operation A,242,14577848,155329,UNSTABLE,84960,45,298674,A
19,Operation A,242,14587339,155448,UNSTABLE,84947,45,299347,B
19,Operation A,242,14588764,155499,UNSTABLE,84947,45,299442,B
19,Operation A,242,14588794,155501,UNSTABLE,84947,45,299444,B
19,Operation A,242,14605706,155679,UNSTABLE,,45,300911,A
19,Operation A,242,14607705,155713,UNSTABLE,83757,45,301144,A
19,Operation A,242,14619592,155854,UNSTABLE,84947,45,301997,C
19,Operation A,242,14664172,172068,UNSTABLE,,45,305026,B
19,Operation A,242,14790648,174315,UNSTABLE,84460,45,314309,C
19,Operation A,242,14817327,175605,UNSTABLE,84460,45,316528,C
19,Operation A,242,14847439,178194,UNSTABLE,,45,319247,C
19,Operation A,242,14852098,178543,UNSTABLE,,45,319612,C
19,Operation A,242,14854562,178818,UNSTABLE,,45,319814,C
19,Operation A,242,14854866,178846,UNSTABLE,,45,319839,A
19,Operation A,242,14854941,178847,UNSTABLE,,45,319844,A
19,Operation A,242,14877614,180555,UNSTABLE,,45,321937,C
19,Operation A,242,14883594,181194,UNSTABLE,,45,322485,A
19,Operation A,242,14906110,183312,UNSTABLE,,45,325525,C
19,Operation A,242,14920409,183590,UNSTABLE,,45,326743,A
19,Operation A,242,14958403,184166,UNSTABLE,,45,330062,B
19,Operation A,242,14961539,184197,UNSTABLE,,45,330353,B
19,Operation A,242,14987820,184582,UNSTABLE,,45,332726,B
19,Operation A,242,15019532,185154,UNSTABLE,,45,335280,B
19,Operation A,242,15027053,185501,UNSTABLE,,45,335846,B
19,Operation A,242,15053099,186834,UNSTABLE,83757,45,338043,B
19,Operation A,242,15184813,190161,UNSTABLE,83757,45,350067,A
19,Operation A,242,15224861,191355,UNSTABLE,,45,353757,A
19,Operation A,242,15511456,198985,UNSTABLE,,45,390263,A
19,Operation A,242,15512145,198988,UNSTABLE,84960,45,390337,A
19,Operation A,242,15512296,198989,UNSTABLE,84960,45,390350,A
19,Operation A,242,15512330,198990,UNSTABLE,84960,45,390353,A
19,Operation A,242,15516891,199033,UNSTABLE,,45,390874,A
19,Operation A,242,15517971,199039,UNSTABLE,84460,45,391030,A
19,Operation A,242,15518683,199055,UNSTABLE,,45,391104,A
19,Operation A,242,15519571,199059,UNSTABLE,,45,391213,B
19,Operation A,242,15521143,199078,UNSTABLE,,45,391394,B
19,Operation A,242,15526724,199129,UNSTABLE,,45,392077,B
19,Operation A,242,15527163,199132,UNSTABLE,,45,392133,B
19,Operation A,242,15530124,199155,UNSTABLE,,45,392472,B
19,Operation A,242,15530124,199156,UNSTABLE,,45,392472,B
19,Operation A,242,15536169,199195,UNSTABLE,84947,45,393170,C
19,Operation A,242,15541806,199241,UNSTABLE,84460,45,393821,A
19,Operation A,242,15567091,199425,UNSTABLE,84947,45,396659,C
19,Operation A,242,15567091,199426,UNSTABLE,84947,45,396659,C
19,Operation A,242,15569114,199527,UNSTABLE,84947,45,396862,C
19,Operation A,242,15569550,199532,UNSTABLE,84562,45,396902,C
19,Operation A,242,15570531,199540,UNSTABLE,84081,45,396996,C
19,Operation A,242,15572475,199548,UNSTABLE,84081,45,397181,C
19,Operation A,242,15596460,199726,UNSTABLE,,45,400135,B
19,Operation A,242,15629358,200033,UNSTABLE,83757,45,403874,B
19,Operation A,242,15637763,200122,UNSTABLE,84947,45,404825,C
19,Operation A,242,15648322,200168,UNSTABLE,,45,406085,A
19,Operation A,242,15660152,200289,UNSTABLE,83651,45,408405,B
19,Operation A,242,15680124,200464,UNSTABLE,84947,45,410776,B
19,Operation A,242,15706004,200636,UNSTABLE,,45,413951,A
19,Operation A,242,15706004,200637,UNSTABLE,,45,413951,A
19,Operation A,242,15734887,200849,UNSTABLE,83757,45,417201,A
19,Operation A,242,15734902,200850,UNSTABLE,83757,45,417202,A
19,Operation A,242,15737914,200879,UNSTABLE,84947,45,417571,A
19,Operation A,242,15737989,200880,UNSTABLE,84947,45,417576,A
19,Operation A,242,15740367,200908,UNSTABLE,84081,45,417806,B
19,Operation A,242,15743326,200928,UNSTABLE,84081,45,418093,B
19,Operation A,242,15743371,200929,UNSTABLE,84081,45,418096,B
19,Operation A,242,15743963,200933,UNSTABLE,84562,45,418163,B
19,Operation A,242,15745779,200939,UNSTABLE,84081,45,418311,B
19,Operation A,242,15746099,200942,UNSTABLE,84081,45,418355,B
19,Operation A,242,15746144,200944,UNSTABLE,84081,45,418358,B
19,Operation A,242,15746279,200946,UNSTABLE,84562,45,418367,B
19,Operation A,242,15771598,201085,UNSTABLE,84947,45,421196,B
19,Operation A,243,14323143,147053,UNSTABLE,84460,46,280399,B
19,Operation A,243,14332236,147374,UNSTABLE,83757,46,281020,C
19,Operation A,243,14332483,147379,UNSTABLE,83757,46,281037,C
19,Operation A,243,14332483,147380,UNSTABLE,83757,46,281037,C
19,Operation A,243,14332483,147381,UNSTABLE,83757,46,281037,C
19,Operation A,243,14334738,147484,UNSTABLE,,46,281192,A
19,Operation A,243,14345443,147689,UNSTABLE,84460,46,281945,B
19,Operation A,243,14380665,148786,UNSTABLE,,46,284334,B
19,Operation A,243,14380980,148788,UNSTABLE,84460,46,284355,B
19,Operation A,243,14389076,149036,UNSTABLE,,46,284895,C
19,Operation A,243,14389136,149038,UNSTABLE,,46,284899,C
19,Operation A,243,14415483,150628,UNSTABLE,84460,46,286685,B
19,Operation A,243,14430322,151343,UNSTABLE,,46,287678,C
19,Operation A,243,14453818,151920,UNSTABLE,83757,46,289269,B
19,Operation A,243,14479670,153425,UNSTABLE,,46,291934,A
19,Operation A,243,14481637,153443,UNSTABLE,,46,292071,A
19,Operation A,243,14486641,153490,UNSTABLE,,46,292411,A
19,Operation A,243,14486641,153491,UNSTABLE,,46,292411,A
19,Operation A,243,14486656,153492,UNSTABLE,,46,292412,A
19,Operation A,243,14486656,153493,UNSTABLE,,46,292412,A
19,Operation A,243,14490491,153564,UNSTABLE,83757,46,292674,B
19,Operation A,243,14490491,153565,UNSTABLE,83757,46,292674,B
19,Operation A,243,14491094,153653,UNSTABLE,,46,292715,A
19,Operation A,243,14491992,153754,UNSTABLE,84460,46,292776,A
19,Operation A,243,14528327,154247,UNSTABLE,84073,46,295221,B
19,Operation A,243,14554067,154878,UNSTABLE,84562,46,296978,B
19,Operation A,243,14555025,154912,UNSTABLE,84562,46,297043,B
19,Operation A,243,14577403,155327,UNSTABLE,,46,298600,A
19,Operation A,243,14586544,155436,UNSTABLE,84947,46,299294,B
19,Operation A,243,14611357,155766,UNSTABLE,84081,46,301443,B
19,Operation A,243,14641472,156191,UNSTABLE,84947,46,303469,B
19,Operation A,243,14645184,156254,UNSTABLE,,46,303717,B
19,Operation A,243,14661894,172003,UNSTABLE,83757,46,304848,A
19,Operation A,243,14664560,172069,UNSTABLE,84562,46,305052,B
19,Operation A,243,14664560,172070,UNSTABLE,84562,46,305052,B
19,Operation A,243,14664560,172071,UNSTABLE,84562,46,305052,B
19,Operation A,243,14665441,172073,UNSTABLE,84947,46,305111,B
19,Operation A,243,14683115,172228,UNSTABLE,,46,306298,A
19,Operation A,243,14697204,172462,UNSTABLE,,46,307244,C
19,Operation A,243,14698839,172471,UNSTABLE,84842,46,307353,C
19,Operation A,243,14738268,173099,UNSTABLE,84562,46,310374,A
19,Operation A,243,14738268,173100,UNSTABLE,84562,46,310374,A
19,Operation A,243,14745784,173223,UNSTABLE,84562,46,311066,B
19,Operation A,243,14769705,173632,UNSTABLE,84947,46,312753,A
19,Operation A,243,14803258,174555,UNSTABLE,84947,46,315349,A
19,Operation A,243,14847001,178146,UNSTABLE,83757,46,319210,C
19,Operation A,243,14848955,178291,UNSTABLE,,46,319363,C
19,Operation A,243,14849655,178343,UNSTABLE,,46,319422,C
19,Operation A,243,14850503,178432,UNSTABLE,,46,319491,C
19,Operation A,243,14851933,178531,UNSTABLE,,46,319601,C
19,Operation A,243,14851948,178532,UNSTABLE,,46,319602,C
19,Operation A,243,14852158,178545,UNSTABLE,,46,319616,C
19,Operation A,243,14853808,178741,UNSTABLE,,46,319755,C
19,Operation A,243,14853943,178754,UNSTABLE,84960,46,319764,C
19,Operation A,243,14876145,180407,UNSTABLE,,46,321807,C
19,Operation A,243,14876523,180441,UNSTABLE,84960,46,321841,C
19,Operation A,243,14877956,180581,UNSTABLE,,46,321967,C
19,Operation A,243,14880070,180786,UNSTABLE,,46,322155,C
19,Operation A,243,14907613,183386,UNSTABLE,,46,325664,C
19,Operation A,243,14907688,183397,UNSTABLE,,46,325669,C
19,Operation A,243,14907718,183398,UNSTABLE,,46,325671,C
19,Operation A,243,14909582,183436,UNSTABLE,83757,46,325850,C
19,Operation A,243,14919614,183570,UNSTABLE,,46,326690,A
19,Operation A,243,14927124,183852,UNSTABLE,,46,327192,B
19,Operation A,243,14927154,183853,UNSTABLE,,46,327194,B
19,Operation A,243,14927169,183854,UNSTABLE,,46,327195,B
19,Operation A,243,14927214,183855,UNSTABLE,,46,327198,B
19,Operation A,243,14927229,183860,UNSTABLE,,46,327199,B
19,Operation A,243,14929391,183869,UNSTABLE,,46,327445,B
19,Operation A,243,14929421,183870,UNSTABLE,,46,327447,B
19,Operation A,243,14929831,183873,UNSTABLE,,46,327488,B
19,Operation A,243,14930222,183879,UNSTABLE,,46,327528,B
19,Operation A,243,14932184,183886,UNSTABLE,83757,46,327681,B
19,Operation A,243,14937675,183917,UNSTABLE,83757,46,328154,B
19,Operation A,243,14945692,184020,UNSTABLE,84081,46,328835,C
19,Operation A,243,14956931,184138,UNSTABLE,83757,46,329937,B
19,Operation A,243,14957622,184151,UNSTABLE,83757,46,330000,B
19,Operation A,243,14957982,184156,UNSTABLE,,46,330027,B
19,Operation A,243,14957997,184157,UNSTABLE,,46,330028,B
19,Operation A,243,14958027,184158,UNSTABLE,,46,330030,B
19,Operation A,243,14958027,184159,UNSTABLE,,46,330030,B
19,Operation A,243,14959236,184172,UNSTABLE,,46,330124,B
19,Operation A,243,14960490,184189,UNSTABLE,,46,330233,B
19,Operation A,243,14960505,184190,UNSTABLE,,46,330234,B
19,Operation A,243,14966582,184271,UNSTABLE,,46,330763,B
19,Operation A,243,14973162,184383,UNSTABLE,,46,331338,C
19,Operation A,243,14975795,184415,UNSTABLE,,46,331569,A
19,Operation A,243,14979532,184430,UNSTABLE,84460,46,331950,A
19,Operation A,243,14982996,184516,UNSTABLE,84460,46,332298,A
19,Operation A,243,14983910,184530,UNSTABLE,,46,332399,A
19,Operation A,243,14995998,184756,UNSTABLE,,46,333347,B
19,Operation A,243,14996265,184759,UNSTABLE,,46,333369,B
19,Operation A,243,15013846,185069,UNSTABLE,84460,46,334793,A
19,Operation A,243,15018352,185112,UNSTABLE,,46,335199,B
19,Operation A,243,15025472,185405,UNSTABLE,83757,46,335730,B
19,Operation A,243,15036409,186016,UNSTABLE,84562,46,336563,C
19,Operation A,243,15047756,186679,UNSTABLE,84460,46,337586,A
19,Operation A,243,15060216,186893,UNSTABLE,,46,338581,B
19,Operation A,243,15060369,186895,UNSTABLE,83757,46,338594,B
19,Operation A,243,15074967,187085,UNSTABLE,84842,46,339707,A
19,Operation A,243,15080729,187208,UNSTABLE,,46,340099,A
19,Operation A,243,15084316,187263,UNSTABLE,,46,340362,A
19,Operation A,243,15159221,188840,UNSTABLE,83757,46,347678,A
19,Operation A,243,15247431,191801,UNSTABLE,,46,355634,A
19,Operation A,243,15248615,191819,UNSTABLE,,46,355726,A
19,Operation A,243,15264811,192236,UNSTABLE,,46,356839,C
19,Operation A,243,15267121,192291,UNSTABLE,84460,46,356993,C
19,Operation A,243,15392110,196650,UNSTABLE,83757,46,377423,C
19,Operation A,243,15399660,196685,UNSTABLE,,46,378076,A
19,Operation A,243,15399660,196686,UNSTABLE,,46,378076,A
19,Operation A,243,15435822,196858,UNSTABLE,84460,46,381417,B
19,Operation A,243,15452240,198375,UNSTABLE,,46,383715,C
19,Operation A,243,15454179,198458,UNSTABLE,83757,46,383860,C
19,Operation A,243,15467870,198740,UNSTABLE,84460,46,385338,B
19,Operation A,243,15524524,199111,UNSTABLE,,46,391789,B
19,Operation A,243,15534473,199176,UNSTABLE,84947,46,392959,C
19,Operation A,243,15535425,199184,UNSTABLE,84947,46,393070,C
19,Operation A,243,15535817,199189,UNSTABLE,,46,393116,C
19,Operation A,243,15536304,199198,UNSTABLE,84947,46,393179,C
19,Operation A,243,15536364,199201,UNSTABLE,84947,46,393183,C
19,Operation A,243,15536364,199202,UNSTABLE,84947,46,393183,C
19,Operation A,243,15536920,199204,UNSTABLE,,46,393249,C
19,Operation A,243,15538615,199219,UNSTABLE,84947,46,393408,C
19,Operation A,243,15550441,199293,UNSTABLE,84460,46,394869,A
19,Operation A,243,15556062,199333,UNSTABLE,,46,395508,B
19,Operation A,243,15557185,199339,UNSTABLE,,46,395631,B
19,Operation A,243,15557664,199346,UNSTABLE,,46,395681,B
19,Operation A,243,15558101,199351,UNSTABLE,,46,395737,B
19,Operation A,243,15559167,199358,UNSTABLE,,46,395847,B
19,Operation A,243,15561086,199374,UNSTABLE,83757,46,396045,B
19,Operation A,243,15561794,199377,UNSTABLE,,46,396126,B
19,Operation A,243,15561926,199378,UNSTABLE,,46,396137,B
19,Operation A,243,15562580,199383,UNSTABLE,,46,396203,B
19,Operation A,243,15563675,199391,UNSTABLE,,46,396307,B
19,Operation A,243,15563998,199397,UNSTABLE,83757,46,396339,B
19,Operation A,243,15564296,199399,UNSTABLE,,46,396375,B
19,Operation A,243,15564680,199400,UNSTABLE,83757,46,396405,B
19,Operation A,243,15564680,199401,UNSTABLE,83757,46,396405,B
19,Operation A,243,15565341,199407,UNSTABLE,83757,46,396477,B
19,Operation A,243,15565341,199408,UNSTABLE,83757,46,396477,B
19,Operation A,243,15586424,199650,UNSTABLE,83757,46,398940,B
19,Operation A,243,15586469,199652,UNSTABLE,83757,46,398943,B
19,Operation A,243,15588895,199662,UNSTABLE,83757,46,399267,B
19,Operation A,243,15588914,199663,UNSTABLE,83757,46,399269,B
19,Operation A,243,15588974,199665,UNSTABLE,83757,46,399273,B
19,Operation A,243,15590131,199677,UNSTABLE,83757,46,399403,B
19,Operation A,243,15591873,199693,UNSTABLE,,46,399610,B
19,Operation A,243,15593764,199710,UNSTABLE,83757,46,399831,B
19,Operation A,243,15596872,199729,UNSTABLE,83757,46,400185,B
19,Operation A,243,15597716,199739,UNSTABLE,83757,46,400281,B
19,Operation A,243,15599304,199752,UNSTABLE,84081,46,400464,C
19,Operation A,243,15602725,199778,UNSTABLE,84562,46,400802,C
19,Operation A,243,15603271,199781,UNSTABLE,84081,46,400847,C
19,Operation A,243,15603675,199789,UNSTABLE,84081,46,400879,C
19,Operation A,243,15611845,199847,UNSTABLE,84460,46,401813,A
19,Operation A,243,15612959,199875,UNSTABLE,84960,46,401955,A
19,Operation A,243,15624774,199991,UNSTABLE,83757,46,403324,B
19,Operation A,243,15632148,200068,UNSTABLE,83757,46,404188,B
19,Operation A,243,15633071,200080,UNSTABLE,83757,46,404291,B
19,Operation A,243,15633146,200082,UNSTABLE,83757,46,404296,B
19,Operation A,243,15633622,200085,UNSTABLE,84947,46,404339,B
19,Operation A,243,15633826,200087,UNSTABLE,84562,46,404353,B
19,Operation A,243,15667258,200357,UNSTABLE,83757,46,409178,C
19,Operation A,243,15677556,200450,UNSTABLE,83757,46,410497,A
19,Operation A,243,15699731,200583,UNSTABLE,83757,46,413176,C
19,Operation A,243,15712493,200718,UNSTABLE,84081,46,414734,B
19,Operation A,243,15716636,200753,UNSTABLE,84562,46,415179,B
19,Operation A,243,15745482,200938,UNSTABLE,84562,46,418289,B
19,Operation A,243,15763748,201061,UNSTABLE,84842,46,420374,A
19,Operation A,243,15769816,201083,UNSTABLE,84947,46,421041,B
19,Operation B,244,15732806,200836,UNSTABLE,,6,416955,A
20,Operation A,246,14351080,147783,UNSTABLE,,33,282345,B
20,Operation A,246,14365988,148498,UNSTABLE,83757,33,283348,C
20,Operation A,246,14366003,148499,UNSTABLE,83757,33,283349,C
20,Operation A,246,14419995,150779,UNSTABLE,83757,33,286986,B
20,Operation A,246,14425439,151261,UNSTABLE,83757,33,287351,B
20,Operation A,246,14462164,153140,UNSTABLE,,33,290761,B
20,Operation A,246,14599698,155615,UNSTABLE,,33,300175,A
20,Operation A,246,14668992,172146,UNSTABLE,84947,33,305348,B
20,Operation A,246,14997870,184786,UNSTABLE,84562,33,333488,C
20,Operation A,246,15049492,186769,UNSTABLE,83757,33,337754,B
20,Operation A,246,15263692,192185,UNSTABLE,,33,356764,C
20,Operation A,246,15401133,196692,UNSTABLE,,33,378249,A
20,Operation A,246,15422176,196722,UNSTABLE,,33,380216,C
20,Operation A,246,15533963,199174,UNSTABLE,,33,392911,C
20,Operation A,246,15584705,199633,UNSTABLE,83757,33,398742,A
20,Operation A,246,15591845,199692,UNSTABLE,,33,399608,B
20,Operation A,246,15603423,199782,UNSTABLE,84947,33,400857,C
20,Operation A,246,15604175,199791,UNSTABLE,84947,33,400946,C
20,Operation A,246,15620902,199956,UNSTABLE,83757,33,402891,B
20,Operation A,246,15628460,200026,UNSTABLE,83757,33,403765,B
20,Operation A,246,15774307,201097,UNSTABLE,84562,33,421467,B
20,Operation A,247,15234147,191589,UNSTABLE,83481,36,354636,B
20,Operation A,247,15453484,198455,UNSTABLE,83757,36,383809,C
20,Operation A,247,15565373,199409,UNSTABLE,83757,36,396479,B
20,Operation A,247,15583822,199629,UNSTABLE,83757,36,398638,A
20,Operation A,247,15590227,199679,UNSTABLE,83757,36,399410,B
20,Operation A,247,15597767,199740,UNSTABLE,83757,36,400285,B
20,Operation A,247,15597782,199741,UNSTABLE,83757,36,400286,B
20,Operation A,247,15597797,199742,UNSTABLE,83757,36,400287,B
20,Operation A,247,15597887,199743,UNSTABLE,83757,36,400293,B
20,Operation A,247,15620020,199949,UNSTABLE,83757,36,402773,A
20,Operation A,247,15620843,199955,UNSTABLE,83757,36,402887,A
20,Operation A,247,15632968,200079,UNSTABLE,83757,36,404283,B
20,Operation A,247,15633088,200081,UNSTABLE,83757,36,404292,B
20,Operation A,247,15681220,200475,UNSTABLE,85166,36,410902,B
20,Operation A,247,15681220,200476,UNSTABLE,85166,36,410902,B
20,Operation A,247,15686557,200510,UNSTABLE,84081,36,411624,B
20,Operation A,247,15740979,200912,UNSTABLE,84947,36,417862,B
21,Operation A,249,14315513,146911,UNSTABLE,,36,279883,B
21,Operation A,249,14328276,147281,UNSTABLE,83757,36,280749,C
21,Operation A,249,14387940,149010,UNSTABLE,83757,36,284819,C
21,Operation A,249,14393950,149187,UNSTABLE,84081,36,285220,C
21,Operation A,249,14417374,150649,UNSTABLE,83757,36,286811,B
21,Operation A,249,14444740,151540,UNSTABLE,83757,36,288658,B
21,Operation A,249,14535750,154469,UNSTABLE,83651,36,295721,C
21,Operation A,249,14543633,154619,UNSTABLE,,36,296259,A
21,Operation A,249,14547655,154736,UNSTABLE,,36,296543,A
21,Operation A,249,14574932,155292,UNSTABLE,83757,36,298382,A
21,Operation A,249,14613099,155808,UNSTABLE,84947,36,301559,B
